"","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","ms","ns"
"1","1945-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.31,2.39,2.015,0.935,1.08,-0.145,0,"U","1"
"2","1945-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.22,2.28,1.905,0.845,1.06,-0.215,0,"U","1"
"3","1945-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.18,2.28,1.905,0.805,1.1,-0.295,1,"U","1"
"4","1945-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.14,2.22,1.845,0.765,1.08,-0.315,1,"U","1"
"5","1945-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.16,2.22,1.845,0.785,1.06,-0.275,1,"U","1"
"6","1945-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.16,2.13,1.755,0.785,0.97,-0.185,1,"U","1"
"7","1945-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.16,2.12,1.745,0.785,0.96,-0.175,1,"U","1"
"8","1945-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.17,2.15,1.775,0.795,0.98,-0.185,1,"U","1"
"9","1945-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.19,2.15,1.775,0.815,0.96,-0.145,1,"U","1"
"10","1945-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.17,2.08,1.705,0.795,0.91,-0.115,1,"U","1"
"11","1945-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.14,2.03,1.655,0.765,0.89,-0.125,0,"U","1"
"12","1945-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.15,2,1.625,0.775,0.85,-0.0750000000000002,0,"U","1"
"13","1946-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.1,1.91,1.535,0.725,0.81,-0.085,0,"U","1"
"14","1946-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.03,1.88,1.505,0.655,0.85,-0.195,0,"U","1"
"15","1946-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,0.99,1.91,1.535,0.615,0.92,-0.305,0,"U","1"
"16","1946-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.12,1.93,1.555,0.745,0.81,-0.0649999999999995,0,"U","1"
"17","1946-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.18,2.03,1.655,0.805,0.85,-0.0449999999999999,0,"U","1"
"18","1946-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.15,2.01,1.635,0.775,0.86,-0.085,0,"U","1"
"19","1946-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.13,2.01,1.635,0.755,0.88,-0.125,0,"U","1"
"20","1946-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.14,2.08,1.705,0.765,0.94,-0.175,0,"U","1"
"21","1946-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.22,2.15,1.775,0.845,0.93,-0.085,0,"U","1"
"22","1946-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.24,2.13,1.755,0.865,0.89,-0.0249999999999999,0,"U","1"
"23","1946-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.22,2.13,1.754,0.844,0.91,-0.0659999999999998,0,"U","1"
"24","1946-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.22,2.12,1.745,0.845,0.9,-0.0550000000000002,0,"U","1"
"25","1947-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.375,1.26,2.09,1.715,0.885,0.83,0.0550000000000002,0,"U","1"
"26","1947-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.26,2.12,1.744,0.884,0.86,0.024,0,"U","1"
"27","1947-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.24,2.12,1.744,0.864,0.88,-0.016,0,"U","1"
"28","1947-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.24,2.13,1.754,0.864,0.89,-0.0259999999999998,0,"U","1"
"29","1947-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.27,2.14,1.764,0.894,0.87,0.024,0,"U","1"
"30","1947-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.376,1.29,2.15,1.774,0.914,0.86,0.0540000000000003,0,"U","1"
"31","1947-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.637,1.33,2.14,1.503,0.693,0.81,-0.117,0,"U","1"
"32","1947-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.744,1.31,2.1,1.356,0.566,0.79,-0.224,0,"U","1"
"33","1947-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.791,1.28,2.11,1.319,0.489,0.83,-0.341,0,"U","1"
"34","1947-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.841,1.35,2.15,1.309,0.509,0.8,-0.290999999999999,0,"U","1"
"35","1947-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.92,1.47,2.23,1.31,0.55,0.76,-0.21,0,"U","1"
"36","1947-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.948,1.54,2.33,1.382,0.592,0.79,-0.198,0,"U","1"
"37","1948-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.97,1.63,2.45,1.48,0.66,0.82,-0.16,0,"U","1"
"38","1948-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.994,1.63,2.43,1.436,0.636,0.8,-0.164000000000001,0,"U","1"
"39","1948-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997,1.6,2.41,1.413,0.603,0.81,-0.207,0,"U","1"
"40","1948-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997,1.58,2.41,1.413,0.583,0.83,-0.247,0,"U","1"
"41","1948-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998,1.51,2.36,1.362,0.512,0.85,-0.338,0,"U","1"
"42","1948-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.998,1.49,2.36,1.362,0.492,0.87,-0.378,0,"U","1"
"43","1948-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.997,1.56,2.38,1.383,0.563,0.82,-0.257,0,"U","1"
"44","1948-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.033,1.65,2.42,1.387,0.617,0.77,-0.153,0,"U","1"
"45","1948-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.087,1.69,2.43,1.343,0.603,0.74,-0.137,0,"U","1"
"46","1948-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.118,1.71,2.45,1.332,0.592,0.74,-0.148000000000001,0,"U","1"
"47","1948-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.139,1.69,2.43,1.291,0.551,0.74,-0.189,0,"U","1"
"48","1948-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153,1.64,2.41,1.257,0.487,0.77,-0.283,1,"U","1"
"49","1949-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.159,1.59,2.38,1.221,0.431,0.79,-0.359,1,"U","1"
"50","1949-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.163,1.57,2.34,1.177,0.407,0.77,-0.363,1,"U","1"
"51","1949-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.162,1.54,2.33,1.168,0.378,0.79,-0.412,1,"U","1"
"52","1949-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.157,1.53,2.32,1.163,0.373,0.79,-0.417,1,"U","1"
"53","1949-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.153,1.49,2.32,1.167,0.337,0.83,-0.493,1,"U","1"
"54","1949-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.158,1.42,2.31,1.152,0.262,0.89,-0.628,1,"U","1"
"55","1949-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.98,1.26,2.21,1.23,0.28,0.95,-0.67,1,"U","1"
"56","1949-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.022,1.26,2.19,1.168,0.238,0.93,-0.692,1,"U","1"
"57","1949-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.061,1.34,2.19,1.129,0.279,0.85,-0.571,1,"U","1"
"58","1949-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.043,1.38,2.2,1.157,0.337,0.82,-0.483000000000001,1,"U","1"
"59","1949-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.061,1.37,2.19,1.129,0.309,0.82,-0.511,0,"U","1"
"60","1949-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.102,1.37,2.18,1.078,0.268,0.81,-0.542,0,"U","1"
"61","1950-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.09,1.39,2.21,1.12,0.3,0.82,-0.52,0,"U","1"
"62","1950-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,1.44,2.24,1.115,0.315,0.8,-0.485,0,"U","1"
"63","1950-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.138,1.45,2.26,1.122,0.312,0.81,-0.498,0,"U","1"
"64","1950-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.159,1.45,2.26,1.101,0.291,0.81,-0.519,0,"U","1"
"65","1950-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.166,1.45,2.24,1.074,0.284,0.79,-0.506,0,"U","1"
"66","1950-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.174,1.47,2.24,1.066,0.296,0.77,-0.474,0,"U","1"
"67","1950-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.172,1.45,2.27,1.098,0.278,0.82,-0.542,0,"U","1"
"68","1950-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.211,1.45,2.27,1.059,0.239,0.82,-0.581,0,"U","1"
"69","1950-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.315,1.55,2.29,0.975,0.235,0.74,-0.505,0,"U","1"
"70","1950-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.329,1.65,2.32,0.991,0.321,0.67,-0.349,0,"U","1"
"71","1950-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.364,1.62,2.3,0.936,0.256,0.68,-0.423999999999999,0,"U","1"
"72","1950-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.367,1.64,2.32,0.953,0.273,0.68,-0.407,0,"U","1"
"73","1951-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.387,1.66,2.32,0.933,0.273,0.66,-0.387,0,"U","1"
"74","1951-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.391,1.67,2.34,0.949,0.279,0.67,-0.391,0,"U","1"
"75","1951-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.422,1.86,2.44,1.018,0.438,0.58,-0.142,0,"U","1"
"76","1951-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.52,2.03,2.44,0.92,0.51,0.41,0.0999999999999996,0,"U","1"
"77","1951-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.578,2.04,2.48,0.902,0.462,0.44,0.0220000000000002,0,"U","1"
"78","1951-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.499,2,2.54,1.041,0.501,0.54,-0.0389999999999997,0,"U","1"
"79","1951-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.593,1.94,2.5,0.907,0.347,0.56,-0.213,0,"U","1"
"80","1951-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.644,1.89,2.53,0.886,0.246,0.64,-0.394,0,"U","1"
"81","1951-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.646,1.93,2.53,0.884,0.284,0.6,-0.316,0,"U","1"
"82","1951-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.608,2,2.5,0.892,0.392,0.5,-0.108000000000001,0,"U","1"
"83","1951-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.608,2.01,2.57,0.962,0.402,0.56,-0.158,0,"U","1"
"84","1951-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.731,2.09,2.63,0.899,0.359,0.54,-0.181,0,"U","1"
"85","1952-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.688,2.08,2.68,0.992,0.392,0.6,-0.208,0,"U","1"
"86","1952-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.574,2.07,2.67,1.096,0.496,0.6,-0.104,0,"U","1"
"87","1952-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.658,2.02,2.65,0.992,0.362,0.63,-0.268,0,"U","1"
"88","1952-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.623,1.93,2.56,0.937,0.307,0.63,-0.323,0,"U","1"
"89","1952-05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.71,1.95,2.54,0.83,0.24,0.59,-0.35,0,"U","1"
"90","1952-06",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.7,2.04,2.58,0.88,0.34,0.54,-0.2,0,"U","1"
"91","1952-07",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.824,2.14,2.58,0.756,0.316,0.44,-0.124,0,"U","1"
"92","1952-08",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.876,2.29,2.67,0.794,0.414,0.38,0.0340000000000007,0,"U","1"
"93","1952-09",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.786,2.28,2.69,0.904,0.494,0.41,0.0839999999999996,0,"U","1"
"94","1952-10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.783,2.26,2.72,0.937,0.477,0.46,0.0169999999999995,0,"U","1"
"95","1952-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.862,2.25,2.69,0.828,0.388,0.44,-0.0519999999999996,0,"U","1"
"96","1952-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.126,2.3,2.75,0.624,0.174,0.45,-0.276,0,"U","1"
"97","1953-01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.042,2.39,2.79,0.748,0.348,0.4,-0.0519999999999996,0,"U","1"
"98","1953-02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.018,2.42,2.82,0.802,0.402,0.4,0.00200000000000067,0,"U","1"
"99","1953-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.082,2.46,2.91,0.828,0.378,0.45,-0.0720000000000001,0,"U","1"
"100","1953-04",NA,NA,NA,2.36,NA,2.51,2.62,NA,2.83,3.08,NA,2.36,2.565,2.955,0.595,0.205,0.39,-0.185,0,"U","1"
"101","1953-05",NA,NA,NA,2.48,NA,2.72,2.87,NA,3.05,3.18,NA,2.48,2.795,3.115,0.635,0.315,0.32,-0.00500000000000078,0,"U","1"
"102","1953-06",NA,NA,NA,2.45,NA,2.74,2.94,NA,3.11,3.21,NA,2.45,2.84,3.16,0.71,0.39,0.32,0.0699999999999994,0,"U","1"
"103","1953-07",NA,NA,NA,2.38,NA,2.62,2.75,NA,2.93,3.12,NA,2.38,2.685,3.025,0.645,0.305,0.34,-0.0350000000000001,0,"U","1"
"104","1953-08",NA,NA,NA,2.28,NA,2.58,2.8,NA,2.95,3.1,NA,2.28,2.69,3.025,0.745000000000001,0.41,0.335,0.0750000000000002,1,"U","1"
"105","1953-09",NA,NA,NA,2.2,NA,2.56,2.71,NA,2.87,3.07,NA,2.2,2.635,2.97,0.77,0.435,0.335,0.0999999999999996,1,"U","1"
"106","1953-10",NA,NA,NA,1.79,NA,2.23,2.43,NA,2.66,2.95,NA,1.79,2.33,2.805,1.015,0.54,0.475,0.0649999999999995,1,"U","1"
"107","1953-11",NA,NA,NA,1.67,NA,2.2,2.42,NA,2.68,2.95,NA,1.67,2.31,2.815,1.145,0.64,0.505,0.135,1,"U","1"
"108","1953-12",NA,NA,NA,1.66,NA,2.07,2.32,NA,2.59,2.89,NA,1.66,2.195,2.74,1.08,0.535,0.545,-0.0100000000000007,1,"U","1"
"109","1954-01",NA,NA,NA,1.41,NA,1.89,2.17,NA,2.48,2.8,NA,1.41,2.03,2.64,1.23,0.62,0.61,0.00999999999999979,1,"U","1"
"110","1954-02",NA,NA,NA,1.14,NA,1.63,2.04,NA,2.47,2.72,NA,1.14,1.835,2.595,1.455,0.695,0.76,-0.0650000000000004,1,"U","1"
"111","1954-03",NA,NA,NA,1.13,NA,1.59,1.93,NA,2.37,2.61,NA,1.13,1.76,2.49,1.36,0.63,0.73,-0.1,1,"U","1"
"112","1954-04",NA,NA,NA,0.96,NA,1.54,1.87,NA,2.29,2.6,NA,0.96,1.705,2.445,1.485,0.745,0.74,0.00499999999999989,1,"U","1"
"113","1954-05",NA,NA,NA,0.85,NA,1.56,1.92,NA,2.37,2.66,NA,0.85,1.74,2.515,1.665,0.89,0.775,0.115,1,"U","1"
"114","1954-06",NA,NA,NA,0.82,NA,1.53,1.92,NA,2.38,2.64,NA,0.82,1.725,2.51,1.69,0.905,0.785,0.120000000000001,0,"U","1"
"115","1954-07",NA,NA,NA,0.84,NA,1.47,1.85,NA,2.3,2.57,NA,0.84,1.66,2.435,1.595,0.82,0.774999999999999,0.0450000000000008,0,"U","1"
"116","1954-08",NA,NA,NA,0.88,NA,1.49,1.9,NA,2.36,2.58,NA,0.88,1.695,2.47,1.59,0.815,0.775,0.04,0,"U","1"
"117","1954-09",NA,NA,NA,1.03,NA,1.6,1.96,NA,2.38,2.6,NA,1.03,1.78,2.49,1.46,0.75,0.71,0.0399999999999996,0,"U","1"
"118","1954-10",NA,NA,NA,1.17,NA,1.72,2.02,NA,2.43,2.61,NA,1.17,1.87,2.52,1.35,0.7,0.65,0.0500000000000003,0,"U","1"
"119","1954-11",NA,NA,NA,1.14,NA,1.75,2.09,NA,2.48,2.65,NA,1.14,1.92,2.565,1.425,0.78,0.645,0.135,0,"U","1"
"120","1954-12",NA,NA,NA,1.21,NA,1.81,2.16,NA,2.51,2.67,NA,1.21,1.985,2.59,1.38,0.775,0.605,0.17,0,"U","1"
"121","1955-01",NA,NA,NA,1.39,NA,1.99,2.32,NA,2.61,2.75,NA,1.39,2.155,2.68,1.29,0.765,0.525,0.24,0,"U","1"
"122","1955-02",NA,NA,NA,1.57,NA,2.12,2.38,NA,2.65,2.83,NA,1.57,2.25,2.74,1.17,0.68,0.49,0.19,0,"U","1"
"123","1955-03",NA,NA,NA,1.59,NA,2.26,2.48,NA,2.68,2.84,NA,1.59,2.37,2.76,1.17,0.78,0.39,0.390000000000001,0,"U","1"
"124","1955-04",NA,NA,NA,1.75,NA,2.37,2.55,NA,2.75,2.85,NA,1.75,2.46,2.8,1.05,0.71,0.34,0.37,0,"U","1"
"125","1955-05",NA,NA,NA,1.9,NA,2.37,2.56,NA,2.76,2.87,NA,1.9,2.465,2.815,0.915,0.565,0.35,0.215,0,"U","1"
"126","1955-06",NA,NA,NA,1.91,NA,2.39,2.59,NA,2.78,2.86,NA,1.91,2.49,2.82,0.91,0.58,0.33,0.250000000000001,0,"U","1"
"127","1955-07",NA,NA,NA,2.02,NA,2.51,2.72,NA,2.9,2.94,NA,2.02,2.615,2.92,0.9,0.595,0.305,0.290000000000001,0,"U","1"
"128","1955-08",NA,NA,NA,2.37,NA,2.72,2.86,NA,2.97,3.01,NA,2.37,2.79,2.99,0.62,0.42,0.2,0.22,0,"U","1"
"129","1955-09",NA,NA,NA,2.36,NA,2.69,2.85,NA,2.97,3,NA,2.36,2.77,2.985,0.625,0.41,0.215,0.194999999999999,0,"U","1"
"130","1955-10",NA,NA,NA,2.39,NA,2.62,2.76,NA,2.88,2.93,NA,2.39,2.69,2.905,0.515,0.3,0.215,0.085,0,"U","1"
"131","1955-11",NA,NA,NA,2.48,NA,2.73,2.81,NA,2.89,2.93,NA,2.48,2.77,2.91,0.43,0.29,0.14,0.149999999999999,0,"U","1"
"132","1955-12",NA,NA,NA,2.73,NA,2.88,2.93,NA,2.96,2.98,NA,2.73,2.905,2.97,0.24,0.175,0.0649999999999995,0.110000000000001,0,"U","1"
"133","1956-01",NA,NA,NA,2.58,NA,2.78,2.84,NA,2.9,2.94,NA,2.58,2.81,2.92,0.34,0.23,0.11,0.119999999999999,0,"U","1"
"134","1956-02",NA,NA,NA,2.49,NA,2.67,2.74,NA,2.84,2.91,NA,2.49,2.705,2.875,0.385,0.215,0.17,0.0449999999999999,0,"U","1"
"135","1956-03",NA,NA,NA,2.61,NA,2.89,2.93,NA,2.96,2.99,NA,2.61,2.91,2.975,0.365,0.3,0.0649999999999999,0.235,0,"U","1"
"136","1956-04",NA,NA,NA,2.92,NA,3.19,3.2,NA,3.18,3.14,NA,2.92,3.195,3.16,0.24,0.275,-0.0350000000000001,0.31,0,"H","2"
"137","1956-05",NA,NA,NA,2.94,NA,3.08,3.08,NA,3.07,3.06,NA,2.94,3.08,3.065,0.125,0.14,-0.0150000000000001,0.155,0,"H","2"
"138","1956-06",NA,NA,NA,2.74,NA,2.95,2.97,NA,3,3,NA,2.74,2.96,3,0.26,0.22,0.04,0.18,0,"U","1"
"139","1956-07",NA,NA,NA,2.76,NA,3.06,3.12,NA,3.11,3.08,NA,2.76,3.09,3.095,0.335,0.33,0.00499999999999989,0.325,0,"U","1"
"140","1956-08",NA,NA,NA,3.1,NA,3.39,3.41,NA,3.33,3.22,NA,3.1,3.4,3.275,0.175,0.3,-0.125,0.425000000000001,0,"H","2"
"141","1956-09",NA,NA,NA,3.35,NA,3.5,3.47,NA,3.38,3.28,NA,3.35,3.485,3.33,-0.02,0.135,-0.155,0.290000000000001,0,"H","2"
"142","1956-10",NA,NA,NA,3.28,NA,3.4,3.4,NA,3.34,3.26,NA,3.28,3.4,3.3,0.02,0.12,-0.1,0.22,0,"H","2"
"143","1956-11",NA,NA,NA,3.44,NA,3.57,3.56,NA,3.49,3.37,NA,3.44,3.565,3.43,-0.00999999999999979,0.125,-0.135,0.26,0,"H","2"
"144","1956-12",NA,NA,NA,3.68,NA,3.76,3.7,NA,3.59,3.45,NA,3.68,3.73,3.52,-0.16,0.0499999999999998,-0.21,0.26,0,"H","2"
"145","1957-01",NA,NA,NA,3.37,NA,3.46,3.47,NA,3.46,3.41,NA,3.37,3.465,3.435,0.0649999999999999,0.0949999999999998,-0.0299999999999998,0.125,0,"F","5"
"146","1957-02",NA,NA,NA,3.38,NA,3.42,3.39,NA,3.34,3.3,NA,3.38,3.405,3.32,-0.0600000000000001,0.0250000000000004,-0.0850000000000004,0.110000000000001,0,"F","5"
"147","1957-03",NA,NA,NA,3.42,NA,3.47,3.46,NA,3.41,3.32,NA,3.42,3.465,3.365,-0.0549999999999997,0.0449999999999999,-0.0999999999999996,0.145,0,"F","5"
"148","1957-04",NA,NA,NA,3.49,NA,3.53,3.53,NA,3.48,3.4,NA,3.49,3.53,3.44,-0.0500000000000003,0.0399999999999996,-0.0899999999999999,0.13,0,"F","5"
"149","1957-05",NA,NA,NA,3.48,NA,3.61,3.64,NA,3.6,3.49,NA,3.48,3.625,3.545,0.0649999999999999,0.145,-0.0800000000000001,0.225,0,"H","2"
"150","1957-06",NA,NA,NA,3.65,NA,3.8,3.83,NA,3.8,3.65,NA,3.65,3.815,3.725,0.0749999999999997,0.165,-0.0900000000000003,0.255,0,"H","2"
"151","1957-07",NA,NA,NA,3.81,NA,3.96,4,NA,3.93,3.72,NA,3.81,3.98,3.825,0.0150000000000001,0.17,-0.155,0.325,0,"H","2"
"152","1957-08",NA,NA,NA,4.01,NA,4.02,4,NA,3.93,3.75,NA,4.01,4.01,3.84,-0.17,0,-0.17,0.17,0,"D","3"
"153","1957-09",NA,NA,NA,4.07,NA,4.06,4.03,NA,3.92,3.73,NA,4.07,4.045,3.825,-0.245,-0.0250000000000004,-0.22,0.194999999999999,1,"D","3"
"154","1957-10",NA,NA,NA,4.01,NA,4.09,4.08,NA,3.97,3.76,NA,4.01,4.085,3.865,-0.145,0.0750000000000002,-0.22,0.295,1,"H","2"
"155","1957-11",NA,NA,NA,3.57,NA,3.7,3.72,NA,3.72,3.61,NA,3.57,3.71,3.665,0.0950000000000002,0.14,-0.0449999999999999,0.185,1,"H","2"
"156","1957-12",NA,NA,NA,3.18,NA,3.11,3.08,NA,3.21,3.38,NA,3.18,3.095,3.295,0.115,-0.0850000000000004,0.2,-0.285,1,"B","4"
"157","1958-01",NA,NA,NA,2.65,NA,2.78,2.88,NA,3.09,3.27,NA,2.65,2.83,3.18,0.53,0.18,0.35,-0.17,1,"U","1"
"158","1958-02",NA,NA,NA,1.99,NA,2.58,2.78,NA,3.05,3.31,NA,1.99,2.68,3.18,1.19,0.69,0.5,0.19,1,"U","1"
"159","1958-03",NA,NA,NA,1.84,NA,2.4,2.64,NA,2.98,3.29,NA,1.84,2.52,3.135,1.295,0.68,0.615,0.0650000000000004,1,"U","1"
"160","1958-04",NA,NA,NA,1.45,NA,2.15,2.46,NA,2.88,3.17,NA,1.45,2.305,3.025,1.575,0.855,0.72,0.135,1,"U","1"
"161","1958-05",NA,NA,NA,1.37,NA,2.07,2.41,NA,2.92,3.17,NA,1.37,2.24,3.045,1.675,0.87,0.805,0.0650000000000004,0,"U","1"
"162","1958-06",NA,NA,NA,1.23,NA,2.08,2.46,NA,2.97,3.23,NA,1.23,2.27,3.1,1.87,1.04,0.83,0.21,0,"U","1"
"163","1958-07",NA,NA,NA,1.61,NA,2.42,2.77,NA,3.2,3.39,NA,1.61,2.595,3.295,1.685,0.985,0.7,0.284999999999999,0,"U","1"
"164","1958-08",NA,NA,NA,2.5,NA,3.06,3.29,NA,3.54,3.65,NA,2.5,3.175,3.595,1.095,0.675,0.42,0.255,0,"U","1"
"165","1958-09",NA,NA,NA,3.05,NA,3.52,3.69,NA,3.76,3.8,NA,3.05,3.605,3.78,0.73,0.555,0.175,0.38,0,"U","1"
"166","1958-10",NA,NA,NA,3.19,NA,3.67,3.78,NA,3.8,3.81,NA,3.19,3.725,3.805,0.615,0.535,0.0800000000000001,0.455,0,"U","1"
"167","1958-11",NA,NA,NA,3.1,NA,3.6,3.7,NA,3.74,3.76,NA,3.1,3.65,3.75,0.65,0.55,0.0999999999999996,0.450000000000001,0,"U","1"
"168","1958-12",NA,NA,NA,3.29,NA,3.72,3.82,NA,3.86,3.86,NA,3.29,3.77,3.86,0.57,0.48,0.0899999999999999,0.39,0,"U","1"
"169","1959-01",NA,NA,NA,3.36,NA,3.91,4.01,NA,4.02,3.95,NA,3.36,3.96,3.985,0.625,0.6,0.0249999999999999,0.575,0,"U","1"
