"","X","date","t1m","t3m","t6m","t1y","t2y","t3y","t5y","t7y","t10y","t20y","t30y","ys","ym","yl","sls","sms","slm","curv","rec","B","D","F","H","U","U1","U2","U3","U4","u","h","f","d","b","ms"
"694",694,"2011-01",0.14,0.15,0.18,0.27,0.61,1.03,1.99,2.72,3.39,"4.28","4.5199999999999996",0.185,1.5875,4.06333333333333,3.87833333333333,1.4025,2.47583333333333,-1.07333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"695",695,"2011-02",0.11,0.13,0.17,0.29,0.77,1.28,2.26,2.96,3.58,"4.42","4.6500000000000004",0.175,1.8175,4.21666666666667,4.04166666666667,1.6425,2.39916666666667,-0.756666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"696",696,"2011-03",0.06,0.1,0.16,0.26,0.7,1.17,2.11,2.8,3.41,"4.2699999999999996","4.51",0.145,1.695,4.06333333333333,3.91833333333333,1.55,2.36833333333333,-0.818333333333334,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"697",697,"2011-04",0.03,0.06,0.12,0.25,0.73,1.21,2.17,2.84,3.46,"4.28","4.5",0.115,1.7375,4.08,3.965,1.6225,2.3425,-0.720000000000001,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"698",698,"2011-05",0.02,0.04,0.09,0.19,0.56,0.94,1.84,2.51,3.17,"4.01","4.29",0.085,1.4625,3.82333333333333,3.73833333333333,1.3775,2.36083333333333,-0.983333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"699",699,"2011-06",0.02,0.04,0.1,0.18,0.41,0.71,1.58,2.29,3,"3.91","4.2300000000000004",0.085,1.2475,3.71333333333333,3.62833333333333,1.1625,2.46583333333333,-1.30333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"700",700,"2011-07",0.04,0.04,0.08,0.19,0.41,0.68,1.54,2.28,3,"3.95","4.2699999999999996",0.0875,1.2275,3.74,3.6525,1.14,2.5125,-1.3725,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"701",701,"2011-08",0.02,0.02,0.06,0.11,0.23,0.38,1.02,1.63,2.3,"3.24","3.65",0.0525,0.815,3.06333333333333,3.01083333333333,0.7625,2.24833333333333,-1.48583333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"702",702,"2011-09",0.01,0.01,0.04,0.1,0.21,0.35,0.9,1.42,1.98,"2.83","3.18",0.04,0.72,2.66333333333333,2.62333333333333,0.68,1.94333333333333,-1.26333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"703",703,"2011-10",0.01,0.02,0.05,0.11,0.28,0.47,1.06,1.62,2.15,"2.87","3.13",0.0475,0.8575,2.71666666666667,2.66916666666667,0.81,1.85916666666667,-1.04916666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"704",704,"2011-11",0.01,0.01,0.05,0.11,0.25,0.39,0.91,1.45,2.01,"2.72","3.02",0.045,0.75,2.58333333333333,2.53833333333333,0.705,1.83333333333333,-1.12833333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"705",705,"2011-12",0,0.01,0.05,0.12,0.26,0.39,0.89,1.43,1.98,"2.67","2.98",0.045,0.7425,2.54333333333333,2.49833333333333,0.6975,1.80083333333333,-1.10333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"706",706,"2012-01",0.02,0.03,0.07,0.12,0.24,0.36,0.84,1.38,1.97,"2.7","3.03",0.06,0.705,2.56666666666667,2.50666666666667,0.645,1.86166666666667,-1.21666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"707",707,"2012-02",0.06,0.09,0.12,0.16,0.28,0.38,0.83,1.37,1.97,"2.75","3.11",0.1075,0.715,2.61,2.5025,0.6075,1.895,-1.2875,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"708",708,"2012-03",0.06,0.08,0.14,0.19,0.34,0.51,1.02,1.56,2.17,"2.94","3.28",0.1175,0.8575,2.79666666666667,2.67916666666667,0.74,1.93916666666667,-1.19916666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"709",709,"2012-04",0.07,0.08,0.14,0.18,0.29,0.43,0.89,1.43,2.05,"2.82","3.18",0.1175,0.76,2.68333333333333,2.56583333333333,0.6425,1.92333333333333,-1.28083333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"710",710,"2012-05",0.07,0.09,0.15,0.19,0.29,0.39,0.76,1.21,1.8,"2.5299999999999998","2.93",0.125,0.6625,2.42,2.295,0.5375,1.7575,-1.22,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"711",711,"2012-06",0.05,0.09,0.15,0.19,0.29,0.39,0.71,1.08,1.62,"2.31","2.7",0.12,0.6175,2.21,2.09,0.4975,1.5925,-1.095,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"712",712,"2012-07",0.07,0.1,0.15,0.19,0.25,0.33,0.62,0.98,1.53,"2.2200000000000002","2.59",0.1275,0.545,2.11333333333333,1.98583333333333,0.4175,1.56833333333333,-1.15083333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"713",713,"2012-08",0.09,0.1,0.14,0.18,0.27,0.37,0.71,1.14,1.68,"2.4","2.77",0.1275,0.6225,2.28333333333333,2.15583333333333,0.495,1.66083333333333,-1.16583333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"714",714,"2012-09",0.08,0.11,0.14,0.18,0.26,0.34,0.67,1.12,1.72,"2.4900000000000002","2.88",0.1275,0.5975,2.36333333333333,2.23583333333333,0.47,1.76583333333333,-1.29583333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"715",715,"2012-10",0.11,0.1,0.15,0.18,0.28,0.37,0.71,1.15,1.75,"2.5099999999999998","2.9",0.135,0.6275,2.38666666666667,2.25166666666667,0.4925,1.75916666666667,-1.26666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"716",716,"2012-11",0.12,0.09,0.14,0.18,0.27,0.36,0.67,1.08,1.65,"2.39","2.8",0.1325,0.595,2.28,2.1475,0.4625,1.685,-1.2225,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"717",717,"2012-12",0.04,0.07,0.12,0.16,0.26,0.35,0.7,1.13,1.72,"2.4700000000000002","2.88",0.0975,0.61,2.35666666666667,2.25916666666667,0.5125,1.74666666666667,-1.23416666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"718",718,"2013-01",0.05,0.07,0.11,0.15,0.27,0.39,0.81,1.3,1.91,"2.68","3.08",0.095,0.6925,2.55666666666667,2.46166666666667,0.5975,1.86416666666667,-1.26666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"719",719,"2013-02",0.08,0.1,0.12,0.16,0.27,0.4,0.85,1.35,1.98,"2.78","3.17",0.115,0.7175,2.64333333333333,2.52833333333333,0.6025,1.92583333333333,-1.32333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"720",720,"2013-03",0.08,0.09,0.11,0.15,0.26,0.39,0.82,1.32,1.96,"2.78","3.16",0.1075,0.6975,2.63333333333333,2.52583333333333,0.59,1.93583333333333,-1.34583333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"721",721,"2013-04",0.05,0.06,0.09,0.12,0.23,0.34,0.71,1.15,1.76,"2.5499999999999998","2.93",0.08,0.6075,2.41333333333333,2.33333333333333,0.5275,1.80583333333333,-1.27833333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"722",722,"2013-05",0.02,0.04,0.08,0.12,0.25,0.4,0.84,1.31,1.93,"2.73","3.11",0.065,0.7,2.59,2.525,0.635,1.89,-1.255,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"723",723,"2013-06",0.03,0.05,0.09,0.14,0.33,0.58,1.2,1.71,2.3,"3.07","3.4",0.0775,0.955,2.92333333333333,2.84583333333333,0.8775,1.96833333333333,-1.09083333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"724",724,"2013-07",0.02,0.04,0.07,0.12,0.34,0.64,1.4,1.99,2.58,"3.31","3.61",0.0625,1.0925,3.16666666666667,3.10416666666667,1.03,2.07416666666667,-1.04416666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"725",725,"2013-08",0.04,0.04,0.07,0.13,0.36,0.7,1.52,2.15,2.74,"3.49","3.76",0.07,1.1825,3.33,3.26,1.1125,2.1475,-1.035,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"726",726,"2013-09",0.02,0.02,0.04,0.12,0.4,0.78,1.6,2.22,2.81,"3.53","3.79",0.05,1.25,3.37666666666667,3.32666666666667,1.2,2.12666666666667,-0.926666666666666,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"727",727,"2013-10",0.11,0.05,0.08,0.12,0.34,0.63,1.37,1.99,2.62,"3.38","3.68",0.09,1.0825,3.22666666666667,3.13666666666667,0.9925,2.14416666666667,-1.15166666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"728",728,"2013-11",0.05,0.07,0.1,0.12,0.3,0.58,1.37,2.07,2.72,"3.5","3.8",0.085,1.08,3.34,3.255,0.995,2.26,-1.265,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"729",729,"2013-12",0.02,0.07,0.1,0.13,0.34,0.69,1.58,2.29,2.9,"3.63","3.89",0.08,1.225,3.47333333333333,3.39333333333333,1.145,2.24833333333333,-1.10333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"730",730,"2014-01",0.02,0.04,0.07,0.12,0.39,0.78,1.65,2.29,2.86,"3.52","3.77",0.0625,1.2775,3.38333333333333,3.32083333333333,1.215,2.10583333333333,-0.890833333333334,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"731",731,"2014-02",0.05,0.05,0.08,0.12,0.33,0.69,1.52,2.15,2.71,"3.38","3.66",0.075,1.1725,3.25,3.175,1.0975,2.0775,-0.98,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"732",732,"2014-03",0.05,0.05,0.08,0.13,0.4,0.82,1.64,2.23,2.72,"3.35","3.62",0.0775,1.2725,3.23,3.1525,1.195,1.9575,-0.762500000000001,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"733",733,"2014-04",0.02,0.03,0.05,0.11,0.42,0.88,1.7,2.27,2.71,"3.27","3.52",0.0525,1.3175,3.16666666666667,3.11416666666667,1.265,1.84916666666667,-0.584166666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"734",734,"2014-05",0.03,0.03,0.05,0.1,0.39,0.83,1.59,2.12,2.56,"3.12","3.39",0.0525,1.2325,3.02333333333333,2.97083333333333,1.18,1.79083333333333,-0.610833333333334,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"735",735,"2014-06",0.02,0.04,0.06,0.1,0.45,0.9,1.68,2.19,2.6,"3.15","3.42",0.055,1.305,3.05666666666667,3.00166666666667,1.25,1.75166666666667,-0.501666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"736",736,"2014-07",0.02,0.03,0.06,0.11,0.51,0.97,1.7,2.17,2.54,"3.07","3.33",0.055,1.3375,2.98,2.925,1.2825,1.6425,-0.36,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"737",737,"2014-08",0.03,0.03,0.05,0.11,0.47,0.93,1.63,2.08,2.42,"2.94","3.2",0.055,1.2775,2.85333333333333,2.79833333333333,1.2225,1.57583333333333,-0.353333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"738",738,"2014-09",0.01,0.02,0.04,0.11,0.57,1.05,1.77,2.22,2.53,"3.01","3.26",0.045,1.4025,2.93333333333333,2.88833333333333,1.3575,1.53083333333333,-0.173333333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"739",739,"2014-10",0.02,0.02,0.05,0.1,0.45,0.88,1.55,1.98,2.3,"2.77","3.04",0.0475,1.215,2.70333333333333,2.65583333333333,1.1675,1.48833333333333,-0.320833333333333,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"740",740,"2014-11",0.04,0.02,0.07,0.13,0.53,0.96,1.62,2.03,2.33,"2.76","3.04",0.065,1.285,2.71,2.645,1.22,1.425,-0.204999999999999,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"741",741,"2014-12",0.03,0.03,0.11,0.21,0.64,1.06,1.64,1.98,2.21,"2.5499999999999998","2.83",0.095,1.33,2.53,2.435,1.235,1.2,0.0350000000000001,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"742",742,"2015-01",0.02,0.03,0.08,0.2,0.55,0.9,1.37,1.67,1.88,"2.2000000000000002","2.46",0.0825,1.1225,2.18,2.0975,1.04,1.0575,-0.0175000000000001,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"743",743,"2015-02",0.02,0.02,0.07,0.22,0.62,0.99,1.47,1.79,1.98,"2.34","2.57",0.0825,1.2175,2.29666666666667,2.21416666666667,1.135,1.07916666666667,0.0558333333333332,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"744",744,"2015-03",0.02,0.03,0.11,0.25,0.64,1.02,1.52,1.84,2.04,"2.41","2.63",0.1025,1.255,2.36,2.2575,1.1525,1.105,0.0475000000000003,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"745",745,"2015-04",0.02,0.02,0.09,0.23,0.54,0.87,1.35,1.69,1.94,"2.33","2.59",0.09,1.1125,2.28666666666667,2.19666666666667,1.0225,1.17416666666667,-0.151666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"746",746,"2015-05",0.01,0.02,0.08,0.24,0.61,0.98,1.54,1.93,2.2,"2.69","2.96",0.0875,1.265,2.61666666666667,2.52916666666667,1.1775,1.35166666666667,-0.174166666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"747",747,"2015-06",0.01,0.02,0.09,0.28,0.69,1.07,1.68,2.1,2.36,"2.85","3.11",0.1,1.385,2.77333333333333,2.67333333333333,1.285,1.38833333333333,-0.103333333333334,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"748",748,"2015-07",0.03,0.03,0.12,0.3,0.67,1.03,1.63,2.04,2.32,"2.77","3.07",0.12,1.3425,2.72,2.6,1.2225,1.3775,-0.155,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"749",749,"2015-08",0.04,0.07,0.22,0.38,0.7,1.03,1.54,1.91,2.17,"2.5499999999999998","2.86",0.1775,1.295,2.52666666666667,2.34916666666667,1.1175,1.23166666666667,-0.114166666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"750",750,"2015-09",0.01,0.02,0.18,0.37,0.71,1.01,1.49,1.88,2.17,"2.62","2.95",0.145,1.2725,2.58,2.435,1.1275,1.3075,-0.18,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"751",751,"2015-10",0.01,0.02,0.11,0.26,0.64,0.93,1.39,1.76,2.07,"2.5","2.89",0.1,1.18,2.48666666666667,2.38666666666667,1.08,1.30666666666667,-0.226666666666667,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"752",752,"2015-11",0.07,0.13,0.33,0.48,0.88,1.2,1.67,2.02,2.26,"2.69","3.03",0.2525,1.4425,2.66,2.4075,1.19,1.2175,-0.0274999999999999,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"753",753,"2015-12",0.17,0.23,0.5,0.65,0.98,1.28,1.7,2.04,2.24,"2.61","2.97",0.3875,1.5,2.60666666666667,2.21916666666667,1.1125,1.10666666666667,0.00583333333333291,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"754",754,"2016-01",0.23,0.26,0.43,0.54,0.9,1.14,1.52,1.85,2.09,"2.4900000000000002","2.86",0.365,1.3525,2.48,2.115,0.9875,1.1275,-0.14,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,"u"
"755",755,"2016-02",0.26,0.31,0.45,0.53,0.73,0.9,1.22,1.53,1.78,"2.2000000000000002","2.62",0.3875,1.095,2.2,1.8125,0.7075,1.105,-0.3975,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"756",756,"2016-03",0.25,0.3,0.47,0.66,0.88,1.04,1.38,1.68,1.89,"2.2799999999999998","2.68",0.42,1.245,2.28333333333333,1.86333333333333,0.825,1.03833333333333,-0.213333333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"757",757,"2016-04",0.19,0.23,0.37,0.56,0.77,0.92,1.26,1.57,1.81,"2.21","2.62",0.3375,1.13,2.21333333333333,1.87583333333333,0.7925,1.08333333333333,-0.290833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"758",758,"2016-05",0.23,0.28,0.42,0.59,0.82,0.97,1.3,1.6,1.81,"2.2200000000000002","2.63",0.38,1.1725,2.22,1.84,0.7925,1.0475,-0.255,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"759",759,"2016-06",0.22,0.27,0.4,0.55,0.73,0.86,1.17,1.44,1.64,"2.02","2.4500000000000002",0.36,1.05,2.03666666666667,1.67666666666667,0.69,0.986666666666667,-0.296666666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"760",760,"2016-07",0.26,0.3,0.4,0.51,0.67,0.79,1.07,1.33,1.5,"1.82","2.23",0.3675,0.965,1.85,1.4825,0.5975,0.885,-0.2875,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"761",761,"2016-08",0.26,0.3,0.45,0.57,0.74,0.85,1.13,1.4,1.56,"1.89","2.2599999999999998",0.395,1.03,1.90333333333333,1.50833333333333,0.635,0.873333333333334,-0.238333333333334,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"762",762,"2016-09",0.19,0.29,0.47,0.59,0.77,0.9,1.18,1.46,1.63,"2.02","2.35",0.385,1.0775,2,1.615,0.6925,0.9225,-0.23,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"763",763,"2016-10",0.24,0.33,0.48,0.66,0.84,0.99,1.27,1.56,1.76,"2.17","2.5",0.4275,1.165,2.14333333333333,1.71583333333333,0.7375,0.978333333333333,-0.240833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"764",764,"2016-11",0.3,0.45,0.58,0.74,0.98,1.22,1.6,1.93,2.14,"2.54","2.86",0.5175,1.4325,2.51333333333333,1.99583333333333,0.915,1.08083333333333,-0.165833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"765",765,"2016-12",0.42,0.51,0.64,0.87,1.2,1.49,1.96,2.29,2.49,"2.84","3.11",0.61,1.735,2.81333333333333,2.20333333333333,1.125,1.07833333333333,0.0466666666666673,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"766",766,"2017-01",0.5,0.52,0.62,0.83,1.21,1.48,1.92,2.23,2.43,"2.75","3.02",0.6175,1.71,2.73333333333333,2.11583333333333,1.0925,1.02333333333333,0.0691666666666668,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"767",767,"2017-02",0.48,0.53,0.65,0.82,1.2,1.47,1.9,2.22,2.42,"2.76","3.03",0.62,1.6975,2.73666666666667,2.11666666666667,1.0775,1.03916666666667,0.038333333333334,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,"u"
"768",768,"2017-03",0.66,0.75,0.89,1.01,1.31,1.59,2.01,2.3,2.48,"2.83","3.08",0.8275,1.8025,2.79666666666667,1.96916666666667,0.975,0.994166666666667,-0.019166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"769",769,"2017-04",0.75,0.81,0.95,1.04,1.24,1.44,1.82,2.1,2.3,"2.67","2.94",0.8875,1.65,2.63666666666667,1.74916666666667,0.7625,0.986666666666667,-0.224166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"770",770,"2017-05",0.73,0.9,1.04,1.12,1.3,1.48,1.84,2.11,2.3,"2.7","2.96",0.9475,1.6825,2.65333333333333,1.70583333333333,0.735,0.970833333333333,-0.235833333333333,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"771",771,"2017-06",0.84,1,1.11,1.2,1.34,1.49,1.77,2.01,2.19,"2.54","2.8",1.0375,1.6525,2.51,1.4725,0.615,0.8575,-0.242500000000001,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"772",772,"2017-07",0.97,1.09,1.13,1.22,1.37,1.54,1.87,2.13,2.32,"2.65","2.88",1.1025,1.7275,2.61666666666667,1.51416666666667,0.625,0.889166666666667,-0.264166666666667,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"773",773,"2017-08",0.98,1.03,1.13,1.23,1.34,1.48,1.78,2.03,2.21,"2.5499999999999998","2.8",1.0925,1.6575,2.52,1.4275,0.565,0.8625,-0.297499999999999,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"774",774,"2017-09",0.99,1.05,1.17,1.28,1.38,1.51,1.8,2.03,2.2,"2.5299999999999998","2.78",1.1225,1.68,2.50333333333333,1.38083333333333,0.5575,0.823333333333334,-0.265833333333334,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"775",775,"2017-10",1,1.09,1.25,1.4,1.55,1.68,1.98,2.2,2.36,"2.65","2.88",1.185,1.8525,2.63,1.445,0.6675,0.7775,-0.11,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"776",776,"2017-11",1.09,1.25,1.39,1.56,1.7,1.81,2.05,2.23,2.35,"2.6","2.8",1.3225,1.9475,2.58333333333333,1.26083333333333,0.625,0.635833333333334,-0.0108333333333337,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"777",777,"2017-12",1.2,1.34,1.5,1.7,1.84,1.96,2.18,2.32,2.4,"2.6","2.77",1.435,2.075,2.59,1.155,0.64,0.515,0.125,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"778",778,"2018-01",1.3,1.43,1.62,1.8,2.03,2.15,2.38,2.51,2.58,"2.73","2.88",1.5375,2.2675,2.73,1.1925,0.73,0.4625,0.2675,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"779",779,"2018-02",1.38,1.59,1.79,1.96,2.18,2.36,2.6,2.78,2.86,"3.02","3.13",1.68,2.48,3.00333333333333,1.32333333333333,0.8,0.523333333333333,0.276666666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"780",780,"2018-03",1.64,1.73,1.92,2.06,2.28,2.42,2.63,2.77,2.84,"2.97","3.09",1.8375,2.525,2.96666666666667,1.12916666666667,0.6875,0.441666666666667,0.245833333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"781",781,"2018-04",1.66,1.79,1.98,2.15,2.38,2.52,2.7,2.82,2.87,"2.96","3.07",1.895,2.605,2.96666666666667,1.07166666666667,0.71,0.361666666666667,0.348333333333334,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"782",782,"2018-05",1.71,1.9,2.07,2.27,2.51,2.66,2.82,2.93,2.98,"3.05","3.13",1.9875,2.73,3.05333333333333,1.06583333333333,0.7425,0.323333333333333,0.419166666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"783",783,"2018-06",1.81,1.94,2.11,2.33,2.53,2.65,2.78,2.87,2.91,"2.98","3.05",2.0475,2.7075,2.98,0.932500000000001,0.66,0.272500000000001,0.387499999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"784",784,"2018-07",1.89,1.99,2.17,2.39,2.61,2.7,2.78,2.85,2.89,"2.94","3.01",2.11,2.735,2.94666666666667,0.836666666666667,0.625,0.211666666666667,0.413333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"785",785,"2018-08",1.94,2.07,2.24,2.45,2.64,2.71,2.77,2.84,2.89,"2.97","3.04",2.175,2.74,2.96666666666667,0.791666666666667,0.565,0.226666666666667,0.338333333333333,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"786",786,"2018-09",2.04,2.17,2.34,2.56,2.77,2.84,2.89,2.96,3,"3.08","3.15",2.2775,2.865,3.07666666666667,0.799166666666667,0.5875,0.211666666666666,0.375833333333334,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"787",787,"2018-10",2.17,2.29,2.46,2.65,2.86,2.94,3,3.09,3.15,"3.27","3.34",2.3925,2.9725,3.25333333333333,0.860833333333333,0.58,0.280833333333333,0.299166666666666,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"788",788,"2018-11",2.24,2.37,2.52,2.7,2.86,2.91,2.95,3.04,3.12,"3.27","3.36",2.4575,2.94,3.25,0.7925,0.482499999999999,0.31,0.172499999999999,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,"u"
"789",789,"2018-12",2.37,2.41,2.54,2.66,2.68,2.67,2.68,2.75,2.83,"2.98","3.1",2.495,2.695,2.97,0.475,0.2,0.275,-0.0750000000000002,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"790",790,"2019-01",2.4,2.42,2.51,2.58,2.54,2.52,2.54,2.61,2.71,"2.89","3.04",2.4775,2.5525,2.88,0.4025,0.0750000000000002,0.3275,-0.2525,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"791",791,"2019-02",2.43,2.44,2.5,2.55,2.5,2.48,2.49,2.57,2.68,"2.87","3.02",2.48,2.51,2.85666666666667,0.376666666666667,0.0300000000000002,0.346666666666667,-0.316666666666666,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,"u"
"792",792,"2019-03",2.45,2.45,2.51,2.49,2.41,2.37,2.37,2.47,2.57,"2.8","2.98",2.475,2.405,2.78333333333333,0.308333333333333,-0.0699999999999998,0.378333333333333,-0.448333333333332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"793",793,"2019-04",2.43,2.43,2.46,2.42,2.34,2.31,2.33,2.43,2.53,"2.76","2.94",2.435,2.3525,2.74333333333333,0.308333333333333,-0.0825,0.390833333333333,-0.473333333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"794",794,"2019-05",2.4,2.4,2.42,2.34,2.21,2.16,2.19,2.29,2.4,"2.63","2.82",2.39,2.2125,2.61666666666667,0.226666666666667,-0.177499999999999,0.404166666666666,-0.581666666666665,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"795",795,"2019-06",2.22,2.22,2.17,2,1.81,1.78,1.83,1.95,2.07,"2.36","2.57",2.1525,1.8425,2.33333333333333,0.180833333333334,-0.31,0.490833333333333,-0.800833333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"796",796,"2019-07",2.15,2.15,2.08,1.96,1.84,1.8,1.83,1.93,2.06,"2.36","2.57",2.085,1.85,2.33,0.245,-0.235,0.48,-0.715,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
"797",797,"2019-08",2.07,1.99,1.93,1.77,1.57,1.51,1.49,1.55,1.63,"1.91","2.12",1.94,1.53,1.88666666666667,-0.0533333333333332,-0.41,0.356666666666667,-0.766666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,"b"
